Customer_ID,Segment,City,State,Country,Zipcode
17891,Consumer,Honolulu,HI,EE. UU.,96816.0
17892,Consumer,Caguas,PR,Puerto Rico,725.0
17893,Consumer,Crown Point,IN,EE. UU.,46307.0
17894,Home Office,Caguas,PR,Puerto Rico,725.0
17895,Home Office,Wichita,KS,EE. UU.,67212.0
17896,Home Office,Caguas,PR,Puerto Rico,725.0
17897,Home Office,Van Nuys,CA,EE. UU.,91405.0
17898,Home Office,Atlanta,GA,EE. UU.,30331.0
17899,Corporate,Caguas,PR,Puerto Rico,725.0
17900,Consumer,El Paso,TX,EE. UU.,79936.0
17901,Home Office,Marietta,GA,EE. UU.,30066.0
17902,Home Office,Bronx,NY,EE. UU.,10461.0
17903,Corporate,Caguas,PR,Puerto Rico,725.0
17904,Corporate,Los Angeles,CA,EE. UU.,90037.0
17905,Corporate,Danbury,CT,EE. UU.,6810.0
17906,Corporate,Caguas,PR,Puerto Rico,725.0
17907,Consumer,Toms River,NJ,EE. UU.,8753.0
17908,Consumer,Union,NJ,EE. UU.,7083.0
17909,Consumer,Caguas,PR,Puerto Rico,725.0
17910,Consumer,San Antonio,TX,EE. UU.,78240.0
17911,Consumer,Caguas,PR,Puerto Rico,725.0
17912,Consumer,Amarillo,TX,EE. UU.,79109.0
17913,Consumer,Sheboygan,WI,EE. UU.,53081.0
17914,Consumer,Caguas,PR,Puerto Rico,725.0
17915,Consumer,New York,NY,EE. UU.,10002.0
17916,Consumer,Yuma,AZ,EE. UU.,85364.0
17917,Consumer,Madera,CA,EE. UU.,93638.0
17918,Consumer,Caguas,PR,Puerto Rico,725.0
17919,Corporate,Hialeah,FL,EE. UU.,33010.0
17920,Corporate,Caguas,PR,Puerto Rico,725.0
17921,Corporate,Lake Forest,CA,EE. UU.,92630.0
17922,Consumer,San Antonio,TX,EE. UU.,78228.0
17923,Consumer,Los Angeles,CA,EE. UU.,90001.0
17924,Consumer,Caguas,PR,Puerto Rico,725.0
17925,Consumer,Houston,TX,EE. UU.,77093.0
17926,Consumer,Caguas,PR,Puerto Rico,725.0
17927,Consumer,Waukegan,IL,EE. UU.,60085.0
17928,Consumer,Victorville,CA,EE. UU.,92392.0
17929,Home Office,Honolulu,HI,EE. UU.,96822.0
17930,Corporate,Caguas,PR,Puerto Rico,725.0
17931,Corporate,Tonawanda,NY,EE. UU.,14150.0
17932,Home Office,Loveland,OH,EE. UU.,45140.0
17933,Home Office,Caguas,PR,Puerto Rico,725.0
17934,Home Office,Mesa,AZ,EE. UU.,85201.0
17935,Home Office,Caguas,PR,Puerto Rico,725.0
17936,Consumer,Gardena,CA,EE. UU.,90247.0
17937,Corporate,Caguas,PR,Puerto Rico,725.0
17938,Corporate,Beloit,WI,EE. UU.,53511.0
17939,Corporate,Caguas,PR,Puerto Rico,725.0
17940,Consumer,Mount Prospect,IL,EE. UU.,60056.0
17941,Consumer,Caguas,PR,Puerto Rico,725.0
17942,Consumer,Simi Valley,CA,EE. UU.,93063.0
17943,Consumer,Las Cruces,NM,EE. UU.,88005.0
17944,Home Office,Caguas,PR,Puerto Rico,725.0
17945,Home Office,Mission Viejo,CA,EE. UU.,92691.0
17946,Home Office,Caguas,PR,Puerto Rico,725.0
17947,Corporate,San Jose,CA,EE. UU.,95125.0
17948,Consumer,Caguas,PR,Puerto Rico,725.0
17949,Consumer,Raleigh,NC,EE. UU.,27610.0
17950,Corporate,Caguas,PR,Puerto Rico,725.0
17951,Corporate,Chicago,IL,EE. UU.,60624.0
17952,Corporate,Caguas,PR,Puerto Rico,725.0
17953,Corporate,Mchenry,IL,EE. UU.,60050.0
17954,Corporate,Caguas,PR,Puerto Rico,725.0
17955,Home Office,Houston,TX,EE. UU.,77083.0
17956,Home Office,Levittown,NY,EE. UU.,11756.0
17957,Consumer,Caguas,PR,Puerto Rico,725.0
17958,Consumer,Saint Paul,MN,EE. UU.,55124.0
17959,Consumer,Caguas,PR,Puerto Rico,725.0
17960,Consumer,Perth Amboy,NJ,EE. UU.,8861.0
17961,Consumer,New Braunfels,TX,EE. UU.,78130.0
17962,Corporate,Caguas,PR,Puerto Rico,725.0
17963,Consumer,Kailua,HI,EE. UU.,96734.0
17964,Corporate,Caguas,PR,Puerto Rico,725.0
17965,Consumer,Knoxville,TN,EE. UU.,37922.0
17966,Corporate,Visalia,CA,EE. UU.,93277.0
17967,Consumer,Caguas,PR,Puerto Rico,725.0
17968,Corporate,Antioch,CA,EE. UU.,94509.0
17969,Corporate,Morrisville,PA,EE. UU.,19067.0
17970,Consumer,Caguas,PR,Puerto Rico,725.0
17971,Consumer,Bronx,NY,EE. UU.,10473.0
17972,Consumer,Caguas,PR,Puerto Rico,725.0
17973,Consumer,Salt Lake City,UT,EE. UU.,84118.0
17974,Consumer,Salinas,CA,EE. UU.,93905.0
17975,Corporate,Tucson,AZ,EE. UU.,85713.0
17976,Consumer,Caguas,PR,Puerto Rico,725.0
17977,Corporate,Hayward,CA,EE. UU.,94544.0
17978,Corporate,Los Angeles,CA,EE. UU.,90037.0
17979,Consumer,Philadelphia,PA,EE. UU.,19104.0
17980,Consumer,Caguas,PR,Puerto Rico,725.0
17981,Consumer,El Monte,CA,EE. UU.,91732.0
17982,Consumer,Caguas,PR,Puerto Rico,725.0
17983,Corporate,Albany,OR,EE. UU.,97321.0
17984,Corporate,Martinsburg,WV,EE. UU.,25401.0
17985,Consumer,Caguas,PR,Puerto Rico,725.0
17986,Corporate,Brooklyn,NY,EE. UU.,11235.0
17987,Consumer,Lynnwood,WA,EE. UU.,98037.0
17988,Corporate,Caguas,PR,Puerto Rico,725.0
17989,Consumer,Chicago,IL,EE. UU.,60608.0
17990,Consumer,Manchester,CT,EE. UU.,6040.0
17991,Consumer,Caguas,PR,Puerto Rico,725.0
17992,Consumer,Jackson Heights,NY,EE. UU.,11372.0
17993,Consumer,Los Angeles,CA,EE. UU.,90042.0
17994,Consumer,Saint Paul,MN,EE. UU.,55124.0
17995,Consumer,Caguas,PR,Puerto Rico,725.0
17996,Consumer,Lewisville,TX,EE. UU.,75067.0
17997,Consumer,Hollywood,FL,EE. UU.,33025.0
17998,Consumer,Caguas,PR,Puerto Rico,725.0
17999,Consumer,Cicero,IL,EE. UU.,60804.0
18000,Consumer,Brownsville,TX,EE. UU.,78520.0
18001,Corporate,Caguas,PR,Puerto Rico,725.0
18002,Corporate,Memphis,TN,EE. UU.,38127.0
18003,Corporate,Caguas,PR,Puerto Rico,725.0
18004,Corporate,Chicago,IL,EE. UU.,60643.0
18005,Consumer,Tempe,AZ,EE. UU.,85282.0
18006,Consumer,Caguas,PR,Puerto Rico,725.0
18007,Corporate,Baltimore,MD,EE. UU.,21218.0
18008,Consumer,Bakersfield,CA,EE. UU.,93304.0
18009,Consumer,Caguas,PR,Puerto Rico,725.0
18010,Consumer,Marietta,GA,EE. UU.,30066.0
18011,Consumer,Moreno Valley,CA,EE. UU.,92557.0
18012,Consumer,Caguas,PR,Puerto Rico,725.0
18013,Consumer,Chillicothe,OH,EE. UU.,45601.0
18014,Home Office,Caguas,PR,Puerto Rico,725.0
18015,Home Office,Hampton,VA,EE. UU.,23666.0
18016,Home Office,Chicago,IL,EE. UU.,60621.0
18017,Consumer,Caguas,PR,Puerto Rico,725.0
18018,Consumer,Folsom,CA,EE. UU.,95630.0
18019,Corporate,Caguas,PR,Puerto Rico,725.0
18020,Corporate,Los Angeles,CA,EE. UU.,90002.0
18021,Consumer,Caguas,PR,Puerto Rico,725.0
18022,Corporate,Newark,OH,EE. UU.,43055.0
18023,Corporate,Atlanta,GA,EE. UU.,30349.0
18024,Consumer,Caguas,PR,Puerto Rico,725.0
18025,Consumer,Saint Paul,MN,EE. UU.,55106.0
18026,Consumer,Caguas,PR,Puerto Rico,725.0
18027,Corporate,West New York,NJ,EE. UU.,7093.0
18028,Corporate,Caguas,PR,Puerto Rico,725.0
18029,Corporate,Glendale,AZ,EE. UU.,85301.0
18030,Corporate,Caguas,PR,Puerto Rico,725.0
18031,Corporate,Compton,CA,EE. UU.,90221.0
18032,Consumer,Rego Park,NY,EE. UU.,11374.0
18033,Consumer,Sheboygan,WI,EE. UU.,53081.0
18034,Home Office,Caguas,PR,Puerto Rico,725.0
18035,Home Office,San Diego,CA,EE. UU.,92111.0
18036,Consumer,Caguas,PR,Puerto Rico,725.0
18037,Consumer,Chicago,IL,EE. UU.,60629.0
18038,Consumer,Salina,KS,EE. UU.,67401.0
18039,Corporate,North Tonawanda,NY,EE. UU.,14120.0
18040,Corporate,Caguas,PR,Puerto Rico,725.0
18041,Consumer,Wichita,KS,EE. UU.,67212.0
18042,Consumer,Caguas,PR,Puerto Rico,725.0
18043,Consumer,Canton,MI,EE. UU.,48187.0
18044,Consumer,Caguas,PR,Puerto Rico,725.0
18045,Consumer,Rio Grande,PR,Puerto Rico,745.0
18046,Corporate,Denver,CO,EE. UU.,80231.0
18047,Consumer,Edison,NJ,EE. UU.,8817.0
18048,Consumer,Caguas,PR,Puerto Rico,725.0
18049,Corporate,Morristown,NJ,EE. UU.,7960.0
18050,Corporate,Caguas,PR,Puerto Rico,725.0
18051,Consumer,Flushing,NY,EE. UU.,11354.0
18052,Consumer,Dallas,TX,EE. UU.,75216.0
18053,Consumer,Long Beach,CA,EE. UU.,90804.0
18054,Home Office,Caguas,PR,Puerto Rico,725.0
18055,Home Office,Mission,TX,EE. UU.,78572.0
18056,Home Office,Augusta,GA,EE. UU.,30907.0
18057,Home Office,Caguas,PR,Puerto Rico,725.0
18058,Corporate,North Las Vegas,NV,EE. UU.,89030.0
18059,Consumer,Winnetka,CA,EE. UU.,91306.0
18060,Consumer,Caguas,PR,Puerto Rico,725.0
18061,Consumer,Brooklyn,NY,EE. UU.,11214.0
18062,Consumer,Jacksonville,NC,EE. UU.,28540.0
18063,Consumer,Caguas,PR,Puerto Rico,725.0
18064,Consumer,Peoria,AZ,EE. UU.,85345.0
18065,Corporate,Glenview,IL,EE. UU.,60025.0
18066,Consumer,Caguas,PR,Puerto Rico,725.0
18067,Corporate,Houston,TX,EE. UU.,77072.0
18068,Corporate,Caguas,PR,Puerto Rico,725.0
18069,Consumer,Sunnyvale,CA,EE. UU.,94087.0
18070,Corporate,Caguas,PR,Puerto Rico,725.0
18071,Corporate,Chicago,IL,EE. UU.,60651.0
18072,Corporate,Orange Park,FL,EE. UU.,32073.0
18073,Corporate,Caguas,PR,Puerto Rico,725.0
18074,Consumer,Colorado Springs,CO,EE. UU.,80918.0
18075,Consumer,Caguas,PR,Puerto Rico,725.0
18076,Home Office,Hyattsville,MD,EE. UU.,20783.0
18077,Home Office,Caguas,PR,Puerto Rico,725.0
18078,Consumer,Chula Vista,CA,EE. UU.,91911.0
18079,Consumer,Bakersfield,CA,EE. UU.,93304.0
18080,Consumer,Caguas,PR,Puerto Rico,725.0
18081,Corporate,Sugar Land,TX,EE. UU.,77478.0
18082,Consumer,Caguas,PR,Puerto Rico,725.0
18083,Consumer,Kent,WA,EE. UU.,98031.0
18084,Consumer,Compton,CA,EE. UU.,90220.0
18085,Home Office,Caguas,PR,Puerto Rico,725.0
18086,Corporate,Philadelphia,PA,EE. UU.,19143.0
18087,Consumer,Chicago,IL,EE. UU.,60621.0
18088,Consumer,El Centro,CA,EE. UU.,92243.0
18089,Consumer,Caguas,PR,Puerto Rico,725.0
18090,Consumer,Oxnard,CA,EE. UU.,93030.0
18091,Corporate,Los Angeles,CA,EE. UU.,90004.0
18092,Corporate,Columbus,OH,EE. UU.,43228.0
18093,Corporate,Caguas,PR,Puerto Rico,725.0
18094,Consumer,Hacienda Heights,CA,EE. UU.,91745.0
18095,Corporate,Caguas,PR,Puerto Rico,725.0
18096,Corporate,Baltimore,MD,EE. UU.,21218.0
18097,Corporate,Caguas,PR,Puerto Rico,725.0
18098,Home Office,Lansdale,PA,EE. UU.,19446.0
18099,Home Office,Elk Grove,CA,EE. UU.,95758.0
18100,Consumer,Caguas,PR,Puerto Rico,725.0
18101,Consumer,San Jose,CA,EE. UU.,95127.0
18102,Consumer,Hampton,VA,EE. UU.,23666.0
18103,Consumer,Caguas,PR,Puerto Rico,725.0
18104,Consumer,Montebello,CA,EE. UU.,90640.0
18105,Home Office,Algonquin,IL,EE. UU.,60102.0
18106,Corporate,Caguas,PR,Puerto Rico,725.0
18107,Consumer,Santa Ana,CA,EE. UU.,92707.0
18108,Corporate,Las Vegas,NV,EE. UU.,89119.0
18109,Corporate,Caguas,PR,Puerto Rico,725.0
18110,Corporate,Lancaster,OH,EE. UU.,43130.0
18111,Corporate,Columbus,OH,EE. UU.,43230.0
18112,Corporate,Saint Charles,MO,EE. UU.,63301.0
18113,Corporate,Caguas,PR,Puerto Rico,725.0
18114,Consumer,Chicago,IL,EE. UU.,60637.0
18115,Consumer,Cleveland,OH,EE. UU.,44102.0
18116,Consumer,Tampa,FL,EE. UU.,33614.0
18117,Consumer,Caguas,PR,Puerto Rico,725.0
18118,Consumer,Milwaukee,WI,EE. UU.,53209.0
18119,Consumer,Caguas,PR,Puerto Rico,725.0
18120,Consumer,Middletown,CT,EE. UU.,6457.0
18121,Consumer,Caguas,PR,Puerto Rico,725.0
18122,Corporate,Albuquerque,NM,EE. UU.,87112.0
18123,Consumer,Caguas,PR,Puerto Rico,725.0
18124,Consumer,San Jose,CA,EE. UU.,95127.0
18125,Corporate,Caguas,PR,Puerto Rico,725.0
18126,Consumer,Lynn,MA,EE. UU.,1902.0
18127,Corporate,Caguas,PR,Puerto Rico,725.0
18128,Corporate,Newburgh,NY,EE. UU.,12550.0
18129,Corporate,Caguas,PR,Puerto Rico,725.0
18130,Corporate,Huntington Park,CA,EE. UU.,90255.0
18131,Consumer,Mission Viejo,CA,EE. UU.,92692.0
18132,Consumer,Caguas,PR,Puerto Rico,725.0
18133,Consumer,Spring Valley,NY,EE. UU.,10977.0
18134,Corporate,Caguas,PR,Puerto Rico,725.0
18135,Corporate,Toa Baja,PR,Puerto Rico,949.0
18136,Home Office,Las Cruces,NM,EE. UU.,88005.0
18137,Corporate,Caguas,PR,Puerto Rico,725.0
18138,Corporate,Houston,TX,EE. UU.,77083.0
18139,Corporate,Fort Worth,TX,EE. UU.,76133.0
18140,Corporate,Irwin,PA,EE. UU.,15642.0
18141,Consumer,Caguas,PR,Puerto Rico,725.0
18142,Consumer,Milwaukee,WI,EE. UU.,53209.0
18143,Corporate,Caguas,PR,Puerto Rico,725.0
18144,Consumer,Billings,MT,EE. UU.,59102.0
18145,Consumer,Caguas,PR,Puerto Rico,725.0
18146,Consumer,Dayton,OH,EE. UU.,45424.0
18147,Consumer,Rowland Heights,CA,EE. UU.,91748.0
18148,Consumer,Jacksonville,NC,EE. UU.,28540.0
18149,Consumer,Caguas,PR,Puerto Rico,725.0
18150,Consumer,Denver,CO,EE. UU.,80219.0
18151,Home Office,Los Angeles,CA,EE. UU.,90065.0
18152,Consumer,Augusta,GA,EE. UU.,30907.0
18153,Consumer,Caguas,PR,Puerto Rico,725.0
18154,Consumer,Freeport,NY,EE. UU.,11520.0
18155,Consumer,Caguas,PR,Puerto Rico,725.0
18156,Consumer,Fountain Valley,CA,EE. UU.,92708.0
18157,Consumer,Caguas,PR,Puerto Rico,725.0
18158,Home Office,Edison,NJ,EE. UU.,8817.0
18159,Corporate,Caguas,PR,Puerto Rico,725.0
18160,Corporate,New Orleans,LA,EE. UU.,70122.0
18161,Corporate,Carlsbad,CA,EE. UU.,92009.0
18162,Corporate,Caguas,PR,Puerto Rico,725.0
18163,Corporate,Freeport,NY,EE. UU.,11520.0
18164,Consumer,Caguas,PR,Puerto Rico,725.0
18165,Corporate,Houston,TX,EE. UU.,77093.0
18166,Consumer,Caguas,PR,Puerto Rico,725.0
18167,Consumer,Oxnard,CA,EE. UU.,93033.0
18168,Consumer,Houston,TX,EE. UU.,77036.0
18169,Consumer,New York,NY,EE. UU.,10016.0
18170,Consumer,Caguas,PR,Puerto Rico,725.0
18171,Consumer,Massapequa,NY,EE. UU.,11758.0
18172,Consumer,Caguas,PR,Puerto Rico,725.0
18173,Consumer,Stamford,CT,EE. UU.,6902.0
18174,Consumer,Hialeah,FL,EE. UU.,33016.0
18175,Home Office,Caguas,PR,Puerto Rico,725.0
18176,Home Office,Opa Locka,FL,EE. UU.,33055.0
18177,Home Office,Caguas,PR,Puerto Rico,725.0
18178,Home Office,Lynwood,CA,EE. UU.,90262.0
18179,Consumer,Dallas,TX,EE. UU.,75287.0
18180,Consumer,Caguas,PR,Puerto Rico,725.0
18181,Consumer,Aurora,IL,EE. UU.,60506.0
18182,Home Office,Caguas,PR,Puerto Rico,725.0
18183,Home Office,Grand Prairie,TX,EE. UU.,75052.0
18184,Home Office,Chicago,IL,EE. UU.,60643.0
18185,Corporate,Caguas,PR,Puerto Rico,725.0
18186,Home Office,Virginia Beach,VA,EE. UU.,23454.0
18187,Home Office,West Jordan,UT,EE. UU.,84084.0
18188,Home Office,Caguas,PR,Puerto Rico,725.0
18189,Home Office,Cleveland,OH,EE. UU.,44118.0
18190,Home Office,Caguas,PR,Puerto Rico,725.0
18191,Corporate,Phoenix,AZ,EE. UU.,85040.0
18192,Consumer,Caguas,PR,Puerto Rico,725.0
18193,Consumer,Saint Louis,MO,EE. UU.,63116.0
18194,Consumer,Woonsocket,RI,EE. UU.,2895.0
18195,Consumer,Caguas,PR,Puerto Rico,725.0
18196,Consumer,Fort Lauderdale,FL,EE. UU.,33313.0
18197,Consumer,Caguas,PR,Puerto Rico,725.0
18198,Home Office,Chicago,IL,EE. UU.,60649.0
18199,Consumer,Caguas,PR,Puerto Rico,725.0
18200,Consumer,Woodbridge,VA,EE. UU.,22192.0
18201,Consumer,Caguas,PR,Puerto Rico,725.0
18202,Consumer,Colorado Springs,CO,EE. UU.,80918.0
18203,Consumer,Daly City,CA,EE. UU.,94014.0
18204,Consumer,Caguas,PR,Puerto Rico,725.0
18205,Consumer,Tucson,AZ,EE. UU.,85713.0
18206,Corporate,Caguas,PR,Puerto Rico,725.0
18207,Home Office,Irvington,NJ,EE. UU.,7111.0
18208,Home Office,Middletown,OH,EE. UU.,45044.0
18209,Consumer,Caguas,PR,Puerto Rico,725.0
18210,Consumer,Riverside,CA,EE. UU.,92507.0
18211,Consumer,Del Rio,TX,EE. UU.,78840.0
18212,Consumer,Caguas,PR,Puerto Rico,725.0
18213,Consumer,Buffalo,NY,EE. UU.,14221.0
18214,Consumer,Broken Arrow,OK,EE. UU.,74012.0
18215,Consumer,Birmingham,AL,EE. UU.,35215.0
18216,Home Office,Caguas,PR,Puerto Rico,725.0
18217,Home Office,Jersey City,NJ,EE. UU.,7305.0
18218,Home Office,Caguas,PR,Puerto Rico,725.0
18219,Consumer,Atlanta,GA,EE. UU.,30318.0
18220,Consumer,Sandusky,OH,EE. UU.,44870.0
18221,Consumer,Caguas,PR,Puerto Rico,725.0
18222,Consumer,Panorama City,CA,EE. UU.,91402.0
18223,Consumer,Westland,MI,EE. UU.,48185.0
18224,Consumer,Caguas,PR,Puerto Rico,725.0
18225,Consumer,Gilroy,CA,EE. UU.,95020.0
18226,Consumer,Caguas,PR,Puerto Rico,725.0
18227,Corporate,Los Angeles,CA,EE. UU.,90047.0
18228,Corporate,Caguas,PR,Puerto Rico,725.0
18229,Consumer,New York,NY,EE. UU.,10031.0
18230,Corporate,Caguas,PR,Puerto Rico,725.0
18231,Consumer,Forest Hills,NY,EE. UU.,11375.0
18232,Consumer,Caguas,PR,Puerto Rico,725.0
18233,Consumer,Rego Park,NY,EE. UU.,11374.0
18234,Consumer,Caguas,PR,Puerto Rico,725.0
18235,Consumer,Fort Worth,TX,EE. UU.,76106.0
18236,Consumer,North Tonawanda,NY,EE. UU.,14120.0
18237,Consumer,Caguas,PR,Puerto Rico,725.0
18238,Consumer,Hollywood,FL,EE. UU.,33021.0
18239,Corporate,Caguas,PR,Puerto Rico,725.0
18240,Corporate,Escondido,CA,EE. UU.,92026.0
18241,Corporate,Caguas,PR,Puerto Rico,725.0
18242,Corporate,Washington,DC,EE. UU.,20020.0
18243,Corporate,Pekin,IL,EE. UU.,61554.0
18244,Corporate,Caguas,PR,Puerto Rico,725.0
18245,Corporate,El Paso,TX,EE. UU.,79936.0
18246,Corporate,Newark,NJ,EE. UU.,7105.0
18247,Consumer,Caguas,PR,Puerto Rico,725.0
18248,Consumer,Staten Island,NY,EE. UU.,10306.0
18249,Consumer,Caguas,PR,Puerto Rico,725.0
18250,Consumer,Sacramento,CA,EE. UU.,95828.0
18251,Consumer,Caguas,PR,Puerto Rico,725.0
18252,Consumer,Lakewood,NJ,EE. UU.,8701.0
18253,Consumer,Caguas,PR,Puerto Rico,725.0
18254,Consumer,Las Vegas,NV,EE. UU.,89110.0
18255,Consumer,Ann Arbor,MI,EE. UU.,48103.0
18256,Consumer,Memphis,TN,EE. UU.,38118.0
18257,Home Office,Caguas,PR,Puerto Rico,725.0
18258,Home Office,Corona,NY,EE. UU.,11368.0
18259,Consumer,Van Nuys,CA,EE. UU.,91406.0
18260,Consumer,Caguas,PR,Puerto Rico,725.0
18261,Corporate,Mechanicsburg,PA,EE. UU.,17055.0
18262,Consumer,Rancho Cucamonga,CA,EE. UU.,91730.0
18263,Consumer,Caguas,PR,Puerto Rico,725.0
18264,Corporate,El Paso,TX,EE. UU.,79907.0
18265,Corporate,Caguas,PR,Puerto Rico,725.0
18266,Corporate,Hollister,CA,EE. UU.,95023.0
18267,Corporate,Caguas,PR,Puerto Rico,725.0
18268,Corporate,Brooklyn,NY,EE. UU.,11226.0
18269,Corporate,Olathe,KS,EE. UU.,66062.0
18270,Corporate,West Jordan,UT,EE. UU.,84084.0
18271,Corporate,Caguas,PR,Puerto Rico,725.0
18272,Consumer,El Cajon,CA,EE. UU.,92021.0
18273,Consumer,Hamilton,OH,EE. UU.,45011.0
18274,Consumer,Caguas,PR,Puerto Rico,725.0
18275,Consumer,Hayward,CA,EE. UU.,94544.0
18276,Corporate,San Jose,CA,EE. UU.,95148.0
18277,Consumer,Caguas,PR,Puerto Rico,725.0
18278,Corporate,Edison,NJ,EE. UU.,8817.0
18279,Corporate,Caguas,PR,Puerto Rico,725.0
18280,Consumer,Bell Gardens,CA,EE. UU.,90201.0
18281,Consumer,Los Angeles,CA,EE. UU.,90033.0
18282,Consumer,Caguas,PR,Puerto Rico,725.0
18283,Consumer,Laguna Niguel,CA,EE. UU.,92677.0
18284,Consumer,Stockton,CA,EE. UU.,95206.0
18285,Consumer,Caguas,PR,Puerto Rico,725.0
18286,Home Office,Newark,DE,EE. UU.,19711.0
18287,Consumer,Columbia,SC,EE. UU.,29223.0
18288,Corporate,Caguas,PR,Puerto Rico,725.0
18289,Consumer,New York,NY,EE. UU.,10025.0
18290,Consumer,Caguas,PR,Puerto Rico,725.0
18291,Consumer,Vacaville,CA,EE. UU.,95687.0
18292,Consumer,Aurora,IL,EE. UU.,60504.0
18293,Corporate,Caguas,PR,Puerto Rico,725.0
18294,Consumer,New York,NY,EE. UU.,10011.0
18295,Consumer,Caguas,PR,Puerto Rico,725.0
18296,Consumer,Chicago,IL,EE. UU.,60649.0
18297,Corporate,Henrico,VA,EE. UU.,23233.0
18298,Corporate,Baltimore,MD,EE. UU.,21206.0
18299,Corporate,Caguas,PR,Puerto Rico,725.0
18300,Corporate,National City,CA,EE. UU.,91950.0
18301,Consumer,Los Angeles,CA,EE. UU.,90043.0
18302,Consumer,Caguas,PR,Puerto Rico,725.0
18303,Consumer,Sunnyvale,CA,EE. UU.,94086.0
18304,Home Office,Des Plaines,IL,EE. UU.,60016.0
18305,Home Office,Fremont,CA,EE. UU.,94539.0
18306,Consumer,Lancaster,PA,EE. UU.,17602.0
18307,Consumer,Caguas,PR,Puerto Rico,725.0
18308,Consumer,Brooklyn,NY,EE. UU.,11203.0
18309,Home Office,Bronx,NY,EE. UU.,10468.0
18310,Home Office,Pawtucket,RI,EE. UU.,2860.0
18311,Consumer,Caguas,PR,Puerto Rico,725.0
18312,Consumer,Dallas,TX,EE. UU.,75217.0
18313,Consumer,Martinsburg,WV,EE. UU.,25401.0
18314,Home Office,Caguas,PR,Puerto Rico,725.0
18315,Consumer,Bronx,NY,EE. UU.,10472.0
18316,Corporate,Caguas,PR,Puerto Rico,725.0
18317,Corporate,Kailua,HI,EE. UU.,96734.0
18318,Corporate,Caguas,PR,Puerto Rico,725.0
18319,Corporate,Rialto,CA,EE. UU.,92376.0
18320,Corporate,San Jose,CA,EE. UU.,95148.0
18321,Home Office,Caguas,PR,Puerto Rico,725.0
18322,Corporate,Arlington,TX,EE. UU.,76010.0
18323,Corporate,San Jose,CA,EE. UU.,95124.0
18324,Corporate,Caguas,PR,Puerto Rico,725.0
18325,Corporate,Los Angeles,CA,EE. UU.,90024.0
18326,Corporate,Caguas,PR,Puerto Rico,725.0
18327,Consumer,Moreno Valley,CA,EE. UU.,92553.0
18328,Consumer,Caguas,PR,Puerto Rico,725.0
18329,Consumer,Bronx,NY,EE. UU.,10472.0
18330,Corporate,Hendersonville,TN,EE. UU.,37075.0
18331,Corporate,Caguas,PR,Puerto Rico,725.0
18332,Corporate,Salem,OR,EE. UU.,97301.0
18333,Consumer,Caguas,PR,Puerto Rico,725.0
18334,Consumer,Chicago,IL,EE. UU.,60630.0
18335,Consumer,Caguas,PR,Puerto Rico,725.0
18336,Home Office,New York,NY,EE. UU.,10023.0
18337,Consumer,Caguas,PR,Puerto Rico,725.0
18338,Consumer,Annandale,VA,EE. UU.,22003.0
18339,Consumer,Caguas,PR,Puerto Rico,725.0
18340,Consumer,Glenview,IL,EE. UU.,60025.0
18341,Consumer,Caguas,PR,Puerto Rico,725.0
18342,Consumer,Forest Hills,NY,EE. UU.,11375.0
18343,Consumer,Ballwin,MO,EE. UU.,63021.0
18344,Consumer,Caguas,PR,Puerto Rico,725.0
18345,Home Office,Woodbridge,VA,EE. UU.,22192.0
18346,Corporate,Caguas,PR,Puerto Rico,725.0
18347,Corporate,Los Angeles,CA,EE. UU.,90027.0
18348,Corporate,Caguas,PR,Puerto Rico,725.0
18349,Corporate,New York,NY,EE. UU.,10016.0
18350,Consumer,Pompano Beach,FL,EE. UU.,33068.0
18351,Consumer,Caguas,PR,Puerto Rico,725.0
18352,Consumer,Del Rio,TX,EE. UU.,78840.0
18353,Home Office,Caguas,PR,Puerto Rico,725.0
18354,Consumer,Aurora,CO,EE. UU.,80012.0
18355,Consumer,Caguas,PR,Puerto Rico,725.0
18356,Consumer,Elmhurst,IL,EE. UU.,60126.0
18357,Consumer,Caguas,PR,Puerto Rico,725.0
18358,Corporate,Chicago,IL,EE. UU.,60610.0
18359,Consumer,Caguas,PR,Puerto Rico,725.0
18360,Consumer,Hagerstown,MD,EE. UU.,21740.0
18361,Consumer,Fountain Valley,CA,EE. UU.,92708.0
18362,Consumer,Stockton,CA,EE. UU.,95207.0
18363,Consumer,East Lansing,MI,EE. UU.,48823.0
18364,Consumer,Mount Pleasant,MI,EE. UU.,48858.0
18365,Home Office,Caguas,PR,Puerto Rico,725.0
18366,Home Office,Brooklyn,NY,EE. UU.,11209.0
18367,Consumer,Baltimore,MD,EE. UU.,21218.0
18368,Home Office,Taunton,MA,EE. UU.,2780.0
18369,Consumer,Caguas,PR,Puerto Rico,725.0
18370,Consumer,Chapel Hill,NC,EE. UU.,27514.0
18371,Consumer,Caguas,PR,Puerto Rico,725.0
18372,Consumer,Rio Grande,PR,Puerto Rico,745.0
18373,Consumer,Caguas,PR,Puerto Rico,725.0
18374,Consumer,Virginia Beach,VA,EE. UU.,23455.0
18375,Consumer,Caguas,PR,Puerto Rico,725.0
18376,Consumer,Arecibo,PR,Puerto Rico,612.0
18377,Home Office,El Paso,TX,EE. UU.,79912.0
18378,Home Office,Caguas,PR,Puerto Rico,725.0
18379,Home Office,San Diego,CA,EE. UU.,92117.0
